City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
84,dawesville,30.9224,-84.0091,13.23,80,40,4.63,US,1704754051
85,luderitz,-26.6481,15.1594,16.93,78,0,8.03,NA,1704754051
86,rahimatpur,17.6,74.2,20.14,83,57,2.53,IN,1704754052
87,agaro,7.85,36.65,16.62,76,49,1.08,ET,1704754052
88,iqaluit,63.7506,-68.5145,-26.84,62,0,2.06,CA,1704754053
89,tadine,-21.55,167.8833,27.99,72,35,3.05,NC,1704754053
90,puerto natales,-51.7236,-72.4875,7.27,79,51,6.97,CL,1704754054
91,khandyga,62.6667,135.6,-46.76,100,100,0.33,RU,1704754054
92,mehekar,20.15,76.5667,18.67,48,0,3.09,IN,1704754055
93,yuzhno-kurilsk,44.0306,145.8556,-4.79,67,100,5.73,RU,1704754055
94,cova figueira,14.8905,-24.2934,21.23,71,100,4.82,CV,1704754056
95,petropavlovsk-kamchatsky,53.0452,158.6483,-19.75,78,0,6.0,RU,1704754056
96,hanzhong,33.0728,107.0303,6.46,71,98,0.77,CN,1704754057
97,huilong,31.8111,121.655,6.68,90,49,2.49,CN,1704754057
98,dudinka,69.4058,86.1778,-21.85,86,100,3.58,RU,1704754058
99,mount isa,-20.7333,139.5,21.87,100,100,2.06,AU,1704754058
100,timimoun,29.2639,0.231,10.21,23,14,2.06,DZ,1704754059
101,kant,27.8,79.8,10.21,53,0,2.22,IN,1704754060
102,letlhakeng,-24.0944,25.0298,27.88,30,100,4.67,BW,1704754060
103,buka,40.8108,69.1986,6.79,83,80,0.69,UZ,1704754061
104,hadibu,12.65,54.0333,23.56,76,83,8.15,YE,1704754061
105,sarangpur,23.5667,76.4667,17.76,71,50,3.63,IN,1704754062
106,bilibino,68.0546,166.4372,-31.19,98,100,1.34,RU,1704754062
107,hamilton,39.1834,-84.5333,4.02,76,0,5.14,US,1704753797
108,changping,40.2186,116.2197,-3.2,58,100,3.27,CN,1704754063
109,summerland,49.5998,-119.6691,0.6,74,100,7.2,CA,1704754064
110,severo-yeniseyskiy,60.3725,93.0408,-11.66,95,100,2.99,RU,1704754064
111,notse,6.95,1.1667,27.55,72,12,3.18,TG,1704754065
112,manado,1.487,124.8455,26.43,89,20,0.51,ID,1704754065
113,wailua homesteads,22.0669,-159.378,25.44,73,75,7.72,US,1704754066
114,georgetown,5.4112,100.3354,25.53,97,20,2.06,MY,1704754007
115,bambanglipuro,-7.95,110.2833,25.61,88,100,0.31,ID,1704754067
116,tateyama,34.9833,139.8667,3.39,57,88,4.32,JP,1704754067
117,mikhaylovka,50.06,43.2379,-11.23,93,100,3.41,RU,1704754068
118,haiku-pauwela,20.9219,-156.3051,27.87,67,40,11.32,US,1704753960
119,iskateley,67.6803,53.1512,-24.43,100,51,2.24,RU,1704754069
120,invercargill,-46.4,168.35,17.41,64,100,0.7,NZ,1704754069
121,selfoss,63.9331,-20.9971,7.25,86,100,10.61,IS,1704754070
122,thompson,55.7435,-97.8558,-26.91,76,100,0.0,CA,1704754071
123,westport,41.1415,-73.3579,4.86,65,0,1.54,US,1704753907
124,aljezur,37.3191,-8.8033,16.12,95,100,3.2,PT,1704754071
125,tam ky,15.5667,108.4833,20.6,91,96,1.09,VN,1704754072
126,sirte,31.2089,16.5887,14.4,43,0,10.9,LY,1704754072
127,manaure,11.7751,-72.4445,28.66,60,37,9.71,CO,1704754072
128,alaghsas,17.0187,8.0168,20.52,15,32,4.07,NE,1704754073
129,ghanzi,-21.5667,21.7833,21.37,75,100,4.82,BW,1704754073
130,jamestown,42.097,-79.2353,2.77,93,100,2.06,US,1704753983
131,candelaria,13.9311,121.4233,23.9,92,28,1.75,PH,1704754074
132,antalaha,-14.9003,50.2788,25.25,90,100,2.44,MG,1704754074
133,incheon,37.45,126.4161,-0.07,86,75,3.6,KR,1704754075
134,vadso,70.0744,29.7487,-4.91,93,100,5.66,NO,1704754075
135,crane,31.3974,-102.3501,9.21,24,1,15.48,US,1704754076
136,ketchikan,55.3422,-131.6461,2.99,93,100,0.0,US,1704754076
137,taoudenni,22.6783,-3.9836,21.43,25,0,4.42,ML,1704754076
138,hornostayivka,47.0078,33.729,-5.43,81,100,10.68,UA,1704754077
139,san patricio,28.017,-97.5169,26.97,48,9,9.65,US,1704754077
140,broome,42.2506,-75.833,1.98,93,93,0.45,US,1704754078
141,kodiak,57.79,-152.4072,1.73,64,40,3.6,US,1704754078
142,vila franca do campo,37.7167,-25.4333,17.23,82,98,2.61,PT,1704754078
143,viedma,-40.8135,-62.9967,21.74,27,0,3.17,AR,1704754056
144,nema,57.5067,50.5011,-16.13,90,100,5.09,RU,1704754079
145,dryden,49.7833,-92.7503,-11.84,79,100,2.06,CA,1704754079
146,ust-nera,64.5667,143.2,-42.98,98,97,1.75,RU,1704754080
147,vilyuchinsk,52.9306,158.4028,-18.93,82,16,3.24,RU,1704754080
148,kongoussi,13.3258,-1.5347,25.13,14,2,3.8,BF,1704754081
149,zeya,53.75,127.2667,-20.29,66,6,3.82,RU,1704754081
150,sabha,27.0377,14.4283,11.06,27,0,3.07,LY,1704754082
151,enewetak,11.3474,162.3373,27.05,73,99,8.94,MH,1704754082
152,longyearbyen,78.2186,15.6401,-13.09,78,40,5.66,SJ,1704754083
153,were ilu,10.6,39.4333,8.14,84,33,2.51,ET,1704754083
154,kamiiso,41.8167,140.65,-0.79,74,75,2.57,JP,1704754084
155,aioun,16.6614,-9.6149,23.2,11,47,4.77,MR,1704754084
156,codrington,-38.2667,141.9667,17.14,84,100,2.81,AU,1704754084
157,colinas,-6.0258,-44.2492,23.85,94,100,1.11,BR,1704754085
158,jwaneng,-24.6004,24.7303,25.58,41,94,3.39,BW,1704754085
159,berdigestyakh,62.0989,126.6992,-37.28,100,100,1.32,RU,1704754085
160,greenville,35.6127,-77.3663,8.09,67,0,1.54,US,1704753878
161,turpan,42.9333,89.1667,-3.24,61,0,0.13,CN,1704754087
162,argostolion,38.1811,20.489,12.64,57,98,2.51,GR,1704754087
163,fulton,33.7668,-84.4499,10.23,55,100,8.75,US,1704754088
164,noosa heads,-26.3833,153.15,27.28,80,99,1.62,AU,1704754088
165,nemuro,43.3236,145.575,-3.15,61,71,5.27,JP,1704754088
166,bireun,5.203,96.7009,24.51,86,70,1.38,ID,1704754089
167,champerico,14.3,-91.9167,33.3,62,2,4.75,GT,1704754089
168,sterling,39.0062,-77.4286,6.43,67,75,0.0,US,1704754090
169,tsiombe,-25.3,45.4833,23.84,87,23,5.98,MG,1704754090
170,alice springs,-23.7,133.8833,29.56,32,7,3.58,AU,1704754091
171,brigantine,39.4101,-74.3646,6.11,70,0,0.0,US,1704754091
172,anadyr,64.75,177.4833,-18.72,84,100,11.0,RU,1704754092
173,tegueste,28.5167,-16.3167,17.11,38,0,2.06,ES,1704754092
174,suntar,62.1444,117.6319,-39.24,100,29,1.18,RU,1704754093
175,luanda,-8.8368,13.2343,25.0,74,75,2.57,AO,1704754093
176,portage la prairie,49.9728,-98.2926,-13.39,76,100,1.54,CA,1704754094
177,sitka,57.0531,-135.33,3.94,87,40,1.54,US,1704754094
178,tolanaro,-25.0319,46.9987,25.04,83,20,6.17,MG,1704754095
179,tofol,5.3248,163.0078,27.88,83,75,7.72,FM,1704754095
180,ribeira grande,38.5167,-28.7,17.1,86,100,8.05,PT,1704754096
181,wamba,8.9333,8.6,22.98,17,0,1.78,NG,1704754096
182,hithadhoo,-0.6,73.0833,28.18,75,63,5.92,MV,1704754096
183,khalkhal,37.6189,48.5258,1.19,45,56,3.31,IR,1704754097
184,weno,7.4515,151.8468,28.97,70,75,6.17,FM,1704754097
185,sinop,41.7711,34.8709,6.43,85,34,2.91,TR,1704754097
186,badger,64.8,-147.5333,-7.86,88,100,2.06,US,1704754098
187,umba,66.6871,34.3429,-11.47,94,100,0.32,RU,1704754098
188,utrik,11.2278,169.8474,26.66,71,74,8.8,MH,1704754099
189,tucurui,-3.7661,-49.6725,24.82,90,100,1.38,BR,1704754099
190,fort st. john,56.2499,-120.8529,-22.06,77,100,1.54,CA,1704754020
191,machico,32.7,-16.7667,20.95,91,40,0.51,PT,1704754100
192,suzun,53.7841,82.3116,-12.25,87,100,7.85,RU,1704754100
193,port saint john's,-31.6229,29.5448,20.77,89,100,1.24,ZA,1704754101
194,zhosaly,45.4878,64.0781,1.6,84,92,2.77,KZ,1704754101
195,kununurra,-15.7667,128.7333,23.99,94,100,3.09,AU,1704753989
196,labytnangi,66.6572,66.4183,-29.61,97,42,1.4,RU,1704754102
197,van buren,35.4368,-94.3483,5.16,94,100,5.66,US,1704754102
198,acajutla,13.5928,-89.8275,28.11,63,1,3.04,SV,1704754103
199,isetskoye,56.4858,65.3226,-21.59,91,50,5.42,RU,1704754104
200,shimanovsk,52.0,127.7,-22.08,82,2,3.95,RU,1704754104
201,oued rhiou,35.9612,0.919,7.32,66,16,1.67,DZ,1704754104
202,i-n-salah,27.1935,2.4607,14.87,21,0,3.93,DZ,1704754105
203,puerto baquerizo moreno,-0.9,-89.6,27.55,78,75,5.14,EC,1704753983
204,tura,25.5198,90.2201,12.97,80,0,1.16,IN,1704754106
205,bamboo flat,11.7,92.7167,27.05,74,20,3.6,IN,1704754106
206,zaozersk,69.4005,32.4476,-9.11,93,100,1.99,RU,1704754107
207,alofi,-19.0595,-169.9187,29.94,79,75,3.6,NU,1704754107
208,tsumeb,-19.2333,17.7167,20.94,80,100,0.31,NA,1704754108
209,aykhal,66.0,111.5,-30.73,98,7,1.44,RU,1704754109
210,koh kong,11.6175,102.9806,23.66,78,44,1.92,KH,1704754109
211,maragogi,-9.0122,-35.2225,27.15,80,1,5.5,BR,1704754109
212,colonia,50.9333,6.95,-2.3,61,0,2.06,DE,1704754110
213,buta,2.7858,24.73,20.88,47,79,0.89,CD,1704754110
214,hibbing,47.4272,-92.9377,-5.22,56,100,1.54,US,1704754112
215,gadzhiyevo,69.2551,33.3362,-9.71,92,100,3.97,RU,1704754112
216,dezhou,37.4486,116.2925,-4.5,93,42,3.28,CN,1704754113
217,el parral,16.3675,-93.0058,29.22,42,29,2.5,MX,1704754113
218,kamina,-8.7386,24.9906,17.59,96,100,1.36,CD,1704754114
219,shimokizukuri,40.8061,140.3861,0.29,77,99,2.75,JP,1704754114
220,tazovsky,67.4667,78.7,-20.55,98,100,4.18,RU,1704754115
221,gannan,47.9147,123.5031,-24.15,87,4,2.43,CN,1704754115
222,shingu,33.7333,135.9833,3.78,71,52,2.16,JP,1704754116
223,mhamid,29.82,-5.72,13.69,26,38,2.26,MA,1704754116
224,quelimane,-17.8786,36.8883,26.97,94,75,0.0,MZ,1704754116
225,dwarka,22.2394,68.9678,21.03,45,0,7.66,IN,1704754117
226,kidal,18.4411,1.4078,22.08,13,0,3.82,ML,1704754117
227,afaahiti,-17.75,-149.2833,28.93,84,53,5.97,PF,1704754118
228,puerto colombia,10.9878,-74.9547,29.05,77,28,11.45,CO,1704754118
229,qui nhon,13.7667,109.2333,21.67,88,99,1.79,VN,1704754119
230,nar'yan-mar,67.6713,53.087,-24.38,100,48,2.24,RU,1704754119
231,fort bragg,35.139,-79.006,9.08,58,40,3.09,US,1704754120
232,el porvenir,13.7617,-87.3458,29.63,41,12,2.31,HN,1704754120
233,shimoda,34.6667,138.95,5.06,62,72,7.3,JP,1704754120
234,lazaro cardenas,17.9583,-102.2,27.53,66,64,3.65,MX,1704754121
235,ramadi,33.4226,43.3058,14.12,35,100,4.07,IQ,1704754121
236,aldinga beach,-35.2793,138.4604,21.92,68,81,0.96,AU,1704754103
237,zhezqazghan,47.7833,67.7667,-12.13,76,87,1.9,KZ,1704754122
238,chui,-33.6971,-53.4616,20.24,84,39,2.83,UY,1704754123
239,hawkinge,51.1128,1.1618,0.67,72,98,3.13,GB,1704754123
240,aasiaat,68.7098,-52.8699,-16.52,91,94,3.54,GL,1704754123
241,uturoa,-16.7333,-151.4333,26.82,81,25,5.99,PF,1704754124
242,paracale,14.2804,122.7881,24.95,93,43,3.17,PH,1704754125
243,aden,12.7794,45.0367,25.11,63,9,7.71,YE,1704754125
244,umarkot,25.3616,69.7362,14.53,26,0,4.63,PK,1704753851
245,onguday,50.75,86.15,-3.0,81,100,3.11,RU,1704754126
246,campbellton,48.0075,-66.6727,-6.75,81,98,4.98,CA,1704754127
247,illapel,-31.6308,-71.1653,23.66,41,2,3.18,CL,1704754056
248,ixtapa,20.7,-105.2,24.01,78,100,0.89,MX,1704754128
249,keflavik,64.0049,-22.5624,7.95,100,100,14.4,IS,1704754128
250,roma,43.2128,-75.4557,1.71,96,100,0.0,US,1704754128
251,naze,28.3667,129.4833,15.51,73,99,3.49,JP,1704754129
252,grindsted,55.754,8.9123,-7.3,93,7,1.54,DK,1704754129
253,kantunilkin,21.0917,-87.45,26.16,75,56,3.1,MX,1704754130
254,caldwell,43.6629,-116.6874,1.75,80,100,3.6,US,1704754130
255,ghadamis,30.1337,9.5007,9.66,41,0,3.17,LY,1704754131
256,cabo san lucas,22.8909,-109.9124,23.2,50,75,4.12,MX,1704753802
257,happy valley-goose bay,53.3168,-60.3315,-12.83,61,40,5.14,CA,1704753911
258,sisimiut,66.9395,-53.6735,-13.13,73,81,6.24,GL,1704754132
259,fort mcmurray,56.7268,-111.381,-20.23,77,0,3.09,CA,1704754133
260,bosobolo,4.1833,19.9,24.0,25,100,0.88,CD,1704754134
261,pimentel,-6.8367,-79.9342,27.16,65,0,10.8,PE,1704754134
262,porto novo,6.4965,2.6036,27.4,81,33,3.31,BJ,1704754135
263,iwanai,42.9744,140.5089,-0.94,89,100,5.14,JP,1704754135
264,nanakuli,21.3906,-158.1547,24.78,91,100,6.69,US,1704754136
265,papao,-17.75,-149.55,29.82,84,25,7.41,PF,1704754136
266,mar del plata,-38.0023,-57.5575,25.01,73,40,3.58,AR,1704753884
267,ola,59.5833,151.2833,-26.73,88,98,1.79,RU,1704754137
268,pearsall,28.8922,-99.095,19.66,23,4,10.94,US,1704754137
269,changji,44.0167,87.3167,-11.56,85,40,2.0,CN,1704754138
270,yemetsk,63.4721,41.7941,-12.08,94,52,3.13,RU,1704754138
271,margaret river,-33.95,115.0667,18.06,83,99,5.85,AU,1704754139
272,pajapan,18.25,-94.7,27.08,78,42,2.29,MX,1704754139
273,pointe aux piments,-20.0628,57.5131,27.31,89,71,3.69,MU,1704754140
274,sakakah,29.9697,40.2064,14.76,53,82,2.94,SA,1704754140
275,kapuskasing,49.4169,-82.4331,-15.95,72,75,1.03,CA,1704754100
276,cururupu,-1.8283,-44.8683,24.71,88,100,1.49,BR,1704754141
277,griffith,41.5284,-87.4237,2.84,85,100,4.63,US,1704754142
278,atherton,53.5237,-2.4935,2.64,79,22,0.89,GB,1704754142
279,cold lake,54.4502,-110.2017,-15.03,78,75,2.57,CA,1704754143
280,hua hin,12.5707,99.9588,26.11,82,20,1.54,TH,1704754143
281,high river,50.5834,-113.8687,-8.28,63,58,1.48,CA,1704754144
282,burela de cabo,43.65,-7.4,6.76,75,99,1.67,ES,1704754144
283,baganga,7.5739,126.56,25.74,90,60,1.59,PH,1704754144
284,northam,51.0333,-4.2167,1.88,83,52,6.21,GB,1704754145
285,grand falls-windsor,48.9332,-55.6649,-4.16,80,100,1.34,CA,1704754146
286,kayangel,8.0823,134.7173,28.82,74,23,9.66,PW,1704754146
287,piti village,13.4626,144.6933,28.5,81,75,6.69,GU,1704754147
288,callao,-12.0667,-77.15,27.62,69,40,8.75,PE,1704753970
289,taroudant,30.4703,-8.877,13.53,65,84,2.49,MA,1704754148
290,ballina,-28.8667,153.5667,24.88,82,100,3.45,AU,1704754148
291,zyryanskoye,56.8306,86.6258,-10.48,82,86,9.61,RU,1704754150
292,lata,40.1629,-8.3327,6.71,94,100,1.84,PT,1704754150
293,san antonio de pale,-1.4014,5.6325,27.34,79,45,4.73,GQ,1704754151
294,manadhoo,5.7667,73.3833,27.13,79,99,5.09,MV,1704754151
295,khilok,51.3674,110.4676,-20.35,97,34,1.83,RU,1704754152
296,tashtagol,52.7657,87.8894,-3.6,95,100,4.92,RU,1704754153
297,la paz,-16.5,-68.15,16.99,36,40,6.17,BO,1704754057
298,shizunai-furukawacho,42.3339,142.3669,0.01,63,99,3.9,JP,1704754154
299,weiser,44.251,-116.9693,-0.08,86,100,1.04,US,1704754154
300,st. john's,47.5649,-52.7093,-0.57,92,100,9.26,CA,1704754123
301,carnarvon,-24.8667,113.6333,23.19,76,0,7.76,AU,1704754155
302,suances,43.4334,-4.0434,8.32,83,100,3.6,ES,1704754156
303,el calafate,-50.3408,-72.2768,9.67,59,11,8.02,AR,1704754156
304,sideropolis,-28.5978,-49.4244,24.07,91,76,0.82,BR,1704754157
305,praia da vitoria,38.7333,-27.0667,17.09,77,20,5.22,PT,1704754157
306,paramonga,-10.6667,-77.8333,23.44,81,84,4.18,PE,1704754158
307,choibalsan,48.0667,114.5,-21.7,90,5,3.78,MN,1704754158
308,kabare,-2.4683,28.8242,17.21,90,100,0.43,CD,1704754159
309,santo antonio do sudoeste,-26.0736,-53.7253,26.19,61,68,1.01,BR,1704754159
310,katsuura,35.1333,140.3,6.61,54,93,3.09,JP,1704754160
311,sandnessjoen,66.0217,12.6316,5.29,100,75,5.14,NO,1704754160
312,bonthe,7.5264,-12.505,26.88,84,77,3.67,SL,1704754161
313,frontera,26.9333,-101.45,23.85,22,0,5.44,MX,1704754161
314,san rafael,-34.6177,-68.3301,27.34,28,0,4.33,AR,1704753921
315,mockmuhl,49.325,9.3578,-3.14,51,77,6.13,DE,1704754162
316,reggane,26.7158,0.1714,16.65,23,0,3.22,DZ,1704754162
317,tomislavgrad,43.7181,17.2267,-2.89,78,87,5.06,BA,1704754163
318,ar ruways,24.1103,52.7306,20.48,72,0,3.98,AE,1704754163
319,udachny,66.4167,112.4,-37.11,100,25,1.28,RU,1704754164
320,mao,39.8885,4.2658,4.31,93,0,3.09,ES,1704754164
321,ta`u,-14.2336,-169.5144,27.93,77,54,3.32,AS,1704754165
322,puerto lempira,15.2667,-83.7667,25.97,83,64,4.22,HN,1704754165
323,flying fish cove,-10.4217,105.6791,25.82,94,100,1.54,CX,1704754166
324,inongo,-1.95,18.2667,23.86,85,96,1.87,CD,1704754166
325,wuwei,37.9281,102.6414,-3.28,35,0,0.54,CN,1704754168
326,cadale,2.7603,46.3222,24.99,73,24,9.51,SO,1704754168
327,saranac lake,44.3295,-74.1313,-3.32,85,100,1.54,US,1704754169
328,rikaze,29.25,88.8833,-5.19,18,0,0.41,CN,1704754169
329,kagal'nitskaya,46.8806,40.1466,-7.32,94,100,6.62,RU,1704754170
330,vargashi,55.3556,65.8467,-20.5,93,73,6.04,RU,1704754170
331,chibougamau,49.9168,-74.3659,-15.21,78,0,2.57,CA,1704754042
332,ust'-kut,56.7938,105.7672,-21.02,94,93,1.62,RU,1704754171
333,puerto deseado,-47.7503,-65.8938,18.54,31,69,6.9,AR,1704754098
334,marsassoum,12.8275,-15.9806,24.05,33,69,3.58,SN,1704754172
335,itaituba,-4.2761,-55.9836,24.4,97,100,0.99,BR,1704754172
336,sandi,27.3,79.95,10.8,42,0,2.51,IN,1704754173
337,timaru,-44.4,171.25,21.71,66,100,2.24,NZ,1704754174
338,klaksvik,62.2266,-6.589,6.51,71,97,5.43,FO,1704754174
339,bathurst,-33.4166,149.5806,23.87,79,1,1.34,AU,1704754175
340,lensk,60.7253,114.9278,-26.28,100,77,1.22,RU,1704754176
341,romorantin-lanthenay,47.4167,1.8333,-1.19,74,100,1.54,FR,1704754176
342,puerto armuelles,8.2833,-82.8667,30.99,68,24,0.45,PA,1704753893
343,pribrezhnyy,53.4866,49.8584,-19.38,100,98,1.63,RU,1704754177
344,lagoa,39.05,-27.9833,16.06,70,100,5.88,PT,1704754178
345,dalmatovo,56.26,62.9362,-21.49,90,10,5.39,RU,1704754178
346,koubia,11.5833,-11.9,21.14,20,26,0.53,GN,1704754179
347,fortaleza,-3.7227,-38.5247,29.48,83,0,4.12,BR,1704753902
348,shangqiu,34.45,115.65,2.4,91,50,2.31,CN,1704754179
349,ulanhot,46.0833,122.0833,-20.85,87,2,2.53,CN,1704754180
350,ancud,-41.8697,-73.8203,13.94,61,17,4.96,CL,1704754180
351,kuqa,41.7278,82.9364,-2.93,53,4,1.07,CN,1704754181
352,peskovka,59.0448,52.3606,-15.17,95,100,4.48,RU,1704754181
353,raduzhny,62.0961,77.475,-15.88,96,100,3.33,RU,1704754182
354,medicine hat,50.0501,-110.6683,-6.27,73,75,1.03,CA,1704753963
355,gamba,-2.65,10.0,25.74,87,99,2.12,GA,1704754183
