python-api-challenge_final
City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,ylitornio,66.3089,23.6773,-4.83,93,99,1.09,FI,1704735819
363,lerwick,60.1545,-1.1494,5.0,69,100,2.5,GB,1704735819
364,sechura,-5.5569,-80.8222,29.2,55,68,5.49,PE,1704735819
365,bathsheba,13.2167,-59.5167,29.34,74,75,10.29,BB,1704735820
366,codajas,-3.8367,-62.0569,32.03,54,99,0.75,BR,1704735820
367,colonia,50.9333,6.95,-1.69,52,0,3.09,DE,1704735820
368,quellon,-43.1167,-73.6167,13.31,57,99,3.5,CL,1704735821
369,ploudalmezeau,48.5333,-4.65,4.04,81,100,4.63,FR,1704735821
370,san fernando del valle de catamarca,-28.4696,-65.7852,33.21,48,71,1.79,AR,1704735822
371,turmalina,-17.2856,-42.73,24.02,92,99,2.12,BR,1704735822
372,st. john's,47.5649,-52.7093,-2.24,87,100,5.36,CA,1704735710
373,tabou,4.423,-7.3528,27.99,75,66,3.76,CI,1704735620
374,bamboo flat,11.7,92.7167,27.05,83,40,3.6,IN,1704735824
375,vila franca do campo,37.7167,-25.4333,18.27,99,89,2.7,PT,1704735824
376,newman,37.3138,-121.0208,6.8,75,33,1.05,US,1704735825
377,cabo san lucas,22.8909,-109.9124,23.12,52,20,8.75,MX,1704735982
378,aleg,17.0481,-13.9209,29.74,8,15,1.52,MR,1704735825
379,armacao de buzios,-22.7469,-41.8817,34.03,82,38,7.13,BR,1704735826
380,masterton,-40.9597,175.6575,16.05,86,80,2.03,NZ,1704735826
381,boguchany,58.3814,97.4531,-15.08,94,100,1.79,RU,1704735827
382,koh kong,11.6175,102.9806,24.5,81,82,1.75,KH,1704735827
383,ketchikan,55.3422,-131.6461,1.99,93,100,0.0,US,1704735827
384,gunjur,13.2019,-16.7339,35.04,18,0,4.12,GM,1704735828
385,soe,-9.8607,124.284,20.28,94,99,1.51,ID,1704735828
386,callao,-12.0667,-77.15,27.16,54,0,8.75,PE,1704735828
387,kavieng,-2.5744,150.7967,27.71,80,96,4.78,PG,1704735829
388,alaghsas,17.0187,8.0168,27.94,11,0,3.6,NE,1704735829
389,qom,34.6401,50.8764,10.44,19,97,0.92,IR,1704735829
390,port-cartier,50.0334,-66.8654,-6.81,51,100,2.51,CA,1704735830
391,pangoa,-12.1167,-73.0,29.73,60,87,2.15,PE,1704735830
392,san luis de la loma,17.2706,-100.8939,29.37,55,9,2.99,MX,1704735831
393,qamdo,31.1667,97.2333,-9.15,35,0,1.05,CN,1704735831
394,portland,45.5234,-122.6762,5.6,94,100,5.14,US,1704735614
395,polyarnyy,69.1989,33.4478,-11.4,96,100,3.04,RU,1704735832
396,malango,-2.9627,119.9001,20.67,99,100,0.08,ID,1704735832
397,tegucigalpa,14.0818,-87.2068,23.42,68,75,5.14,HN,1704735833
398,geraldton,-28.7667,114.6,22.23,78,75,7.72,AU,1704735833
399,chandur,19.7333,79.1833,21.99,43,0,2.14,IN,1704735833
400,barcelos,41.5388,-8.6151,8.25,92,100,2.54,PT,1704735834
401,rio grande,-32.035,-52.0986,30.06,82,100,5.7,BR,1704735634
402,sarupathar,26.1984,93.8094,14.06,79,0,0.86,IN,1704735834
403,utrik,11.2278,169.8474,27.06,68,89,8.86,MH,1704735835
404,condoto,5.0935,-76.6497,28.52,85,100,1.7,CO,1704735835
405,praia da vitoria,38.7333,-27.0667,17.14,67,20,4.96,PT,1704735835
406,viedma,-40.8135,-62.9967,24.99,19,4,8.4,AR,1704735836
407,wongsorejo,-7.9908,114.4009,26.64,86,99,1.61,ID,1704735836
408,elizabeth city,36.2946,-76.2511,10.01,61,0,5.14,US,1704735837
409,arapgir,39.0412,38.4952,5.21,75,100,1.18,TR,1704735837
410,colon,9.3592,-79.9014,26.06,72,99,6.71,PA,1704735838
411,inhambane,-23.865,35.3833,26.99,83,20,3.09,MZ,1704735650
412,bogale,16.2833,95.4,21.43,67,5,3.01,MM,1704735838
413,altay,47.8667,88.1167,-3.36,97,100,1.62,CN,1704735708
414,bardai,11.65,7.2333,23.86,9,64,4.29,NG,1704735839
415,nogliki,51.8333,143.1667,-23.7,95,64,3.58,RU,1704735839
416,benguela,-12.5763,13.4055,25.95,74,96,2.78,AO,1704735840
417,vrangel',42.7297,133.0839,-6.6,82,100,3.22,RU,1704735840
418,vilyuchinsk,52.9306,158.4028,-19.85,85,9,3.39,RU,1704735840
419,pontian kechil,1.4866,103.3896,26.89,96,100,2.44,MY,1704735840
420,chalinze,-6.6378,38.354,23.19,95,32,1.61,TZ,1704735841
421,naracoorte,-36.9579,140.7383,12.12,94,5,2.36,AU,1704735841
422,puerto lopez,4.0845,-72.956,35.35,28,87,4.05,CO,1704735842
423,hanzhong,33.0728,107.0303,8.14,73,77,1.18,CN,1704735842
424,susuman,62.7833,148.1667,-42.23,99,97,0.45,RU,1704735761
425,tangalle,6.024,80.7911,24.16,90,100,2.62,LK,1704735843
426,alexandria,31.2156,29.9553,14.3,43,100,2.67,EG,1704735722
427,tazovsky,67.4667,78.7,-20.48,98,100,5.14,RU,1704735844
428,fort st. john,56.2499,-120.8529,-26.06,76,100,5.66,CA,1704735686
429,crane,31.3974,-102.3501,8.04,21,30,16.87,US,1704735845
430,angaur state,6.906,134.13,28.88,78,50,9.03,PW,1704735845
431,palikir - national government center,6.9248,158.1611,27.41,78,100,3.6,FM,1704735846
432,chaadayevka,53.1427,45.9122,-21.65,100,57,1.47,RU,1704735847
433,thinadhoo,0.5333,72.9333,28.25,73,62,5.18,MV,1704735848
434,acajutla,13.5928,-89.8275,30.54,48,8,3.89,SV,1704735835
435,kapoeta,4.7717,33.5903,32.02,25,11,3.58,SS,1704735849
436,varna,43.2167,27.9167,-3.92,86,75,7.2,BG,1704735850
437,bengkulu,-3.8004,102.2655,24.7,90,100,2.47,ID,1704735851
438,argostolion,38.1811,20.489,12.04,87,75,2.06,GR,1704735851
439,soure,-0.7167,-48.5233,28.11,78,94,5.87,BR,1704735852
440,guane,22.2025,-84.0875,27.72,68,76,6.32,CU,1704735854
441,namibe,-15.1961,12.1522,24.04,76,70,3.21,AO,1704735855
442,batna,35.556,6.1741,3.56,72,73,1.48,DZ,1704735856
443,mar del plata,-38.0023,-57.5575,30.29,53,20,7.2,AR,1704735857
444,lata,40.1629,-8.3327,7.82,95,100,1.91,PT,1704735729
445,salvador,13.8333,-88.9167,29.22,32,10,0.73,SV,1704735858
446,katav-ivanovsk,54.7531,58.1956,-26.31,98,97,2.4,RU,1704735858
447,karratha,-20.7377,116.8463,30.89,30,0,7.94,AU,1704735859
448,ciudad madero,22.2667,-97.8333,24.11,73,75,0.0,MX,1704735859
449,simrishamn,55.5565,14.3504,-7.62,75,27,4.1,SE,1704735860
450,pailon,-17.65,-62.75,32.82,33,47,6.51,BO,1704735861
451,novodvinsk,64.4165,40.8122,-7.34,95,85,4.13,RU,1704735861
452,mbanza-ngungu,-5.25,14.8667,21.22,93,100,1.94,CD,1704735862
453,pimentel,-6.8367,-79.9342,29.16,54,0,7.72,PE,1704735862
454,antsiranana,-12.2787,49.2917,26.1,86,95,1.75,MG,1704735864
455,howard springs,-12.497,131.047,26.95,95,96,1.9,AU,1704735864
456,island harbour,50.724,-1.2758,2.48,79,81,4.47,GB,1704735865
457,padangsidempuan,1.3667,99.2667,22.65,98,99,1.23,ID,1704735865
458,kanuma,36.55,139.7333,0.55,44,16,1.43,JP,1704735866
459,chaman,30.9236,66.4512,6.22,56,1,1.14,PK,1704735861
460,wotho,10.1657,166.0102,27.38,65,100,9.88,MH,1704735866
461,kununurra,-15.7667,128.7333,23.99,94,75,10.29,AU,1704735867
462,lionel town,17.8101,-77.2406,30.94,54,1,4.33,JM,1704735868
463,shuangjiang,26.1547,109.7138,8.17,95,71,1.02,CN,1704735868
464,san antonio de pale,-1.4014,5.6325,27.96,75,76,4.78,GQ,1704735869
465,christchurch,-43.5333,172.6333,16.06,85,95,4.63,NZ,1704735703
466,al burayqah,30.4062,19.5739,16.91,36,41,5.75,LY,1704735870
467,mount isa,-20.7333,139.5,25.87,89,100,3.6,AU,1704735870
468,city of balikpapan,-1.242,116.8942,25.97,94,40,0.0,ID,1704735870
469,chernyshevskiy,63.0128,112.4714,-40.62,100,47,0.19,RU,1704735871
470,dhuusamarreeb,5.535,46.3861,23.69,57,36,9.67,SO,1704735871
471,panacan,9.2463,118.4082,26.29,83,99,3.53,PH,1704735872
472,gonzaga,44.9498,10.8209,7.85,85,73,3.09,IT,1704735872
473,netishyn,50.34,26.6417,-8.8,63,100,5.75,UA,1704735873
474,eket,4.6412,7.9209,28.39,73,1,4.99,NG,1704735873
475,titao,13.7667,-2.0667,29.85,11,15,4.24,BF,1704735874
476,nizhnevartovsk,60.9344,76.5531,-16.99,85,100,2.0,RU,1704735874
477,polovinnoye,54.7914,65.9864,-22.56,93,97,7.45,RU,1704735875
478,kyaikkami,16.08,97.5675,25.71,69,1,1.39,MM,1704735876
479,kidal,18.4411,1.4078,26.74,10,24,4.77,ML,1704735794
480,sortavala,61.7053,30.6918,-11.66,95,40,2.68,RU,1704735877
481,salekhard,66.53,66.6019,-20.58,99,97,2.05,RU,1704735844
482,santa cruz,-17.8,-63.1667,32.03,62,75,6.69,BO,1704735878
483,danane,7.2596,-8.155,32.0,32,37,0.95,CI,1704735878
484,tagta,41.6504,59.9164,6.97,61,0,5.14,TM,1704735879
485,badiyah,22.45,58.8,19.4,44,4,1.51,OM,1704735879
486,senador jose porfirio,-2.5908,-51.9542,28.98,72,99,1.62,BR,1704735880
487,shingu,33.7333,135.9833,2.86,65,75,2.54,JP,1704735880
488,manhattan,40.7834,-73.9662,7.12,51,0,6.69,US,1704735857
489,argo,37.6333,22.7333,12.66,75,19,1.77,GR,1704735881
490,bim son,20.0781,105.8603,21.28,90,25,1.68,VN,1704735881
491,krasnokamensk,50.0979,118.0369,-28.08,97,10,1.78,RU,1704735881
492,nowshera cantonment,33.9967,72.0131,7.32,28,100,1.18,PK,1704735882
493,salalah,17.0151,54.0924,26.05,34,0,6.69,OM,1704735887
494,daoukro,7.0591,-3.9631,31.87,38,40,0.57,CI,1704735888
495,abepura,-2.6333,140.5833,24.45,94,20,1.03,ID,1704735888
496,paso del toro,19.0333,-96.1167,27.34,65,100,3.09,MX,1704735888
497,souillac,-20.5167,57.5167,27.21,78,40,2.57,MU,1704735889
498,taroa,8.7058,171.2275,27.24,67,69,9.65,MH,1704735863
499,hovsan,40.3744,50.0853,7.07,87,0,3.09,AZ,1704735889
500,hadibu,12.65,54.0333,23.45,75,73,7.14,YE,1704735890
501,ostroleka,53.0862,21.5757,-11.56,88,5,2.63,PL,1704735890
502,mahina,-17.5065,-149.489,27.87,78,20,1.54,PF,1704735890
503,chinde,26.8418,88.0763,8.69,72,3,1.9,NP,1704735891
504,porto belo,-27.1578,-48.5531,31.72,83,38,6.33,BR,1704735891
505,gazli,40.1333,63.45,7.23,39,59,7.17,UZ,1704735891
506,las terrenas,19.311,-69.5428,28.93,74,20,3.09,DO,1704735892
507,sao jose da coroa grande,-8.8978,-35.1478,29.83,63,30,6.93,BR,1704735892
508,sawa sawa,-4.4717,39.4846,27.13,80,11,5.53,KE,1704735893
509,basco,20.4487,121.9702,24.14,81,97,5.64,PH,1704735893
510,puerto aysen,-45.4,-72.7,11.62,83,88,2.76,CL,1704735893
511,galesong,-5.3166,119.3661,25.01,85,93,2.32,ID,1704735894
512,dabhol,17.6,73.1667,24.87,70,72,1.51,IN,1704735894
513,kalianget,-7.05,113.9333,27.17,80,96,3.55,ID,1704735894
514,vorkuta,67.5,64.0,-29.54,100,100,0.81,RU,1704735839
515,haffouz,35.6324,9.6762,11.57,70,61,7.3,TN,1704735895
516,wucheng,29.6008,118.175,8.24,90,100,0.44,CN,1704735895
517,guerrero negro,27.9769,-114.0611,15.5,41,45,1.28,MX,1704735736
518,ouargla,31.9493,5.325,15.04,25,0,2.06,DZ,1704735896
519,ra's bayrut,33.9,35.4833,18.81,59,100,2.57,LB,1704735896
520,staszow,50.5631,21.1659,-7.64,61,22,5.54,PL,1704735897
521,igrim,63.1906,64.4162,-23.84,96,15,2.12,RU,1704735897
522,simanggang,1.2472,111.4528,25.01,94,100,0.0,MY,1704735897
523,phayuha khiri,15.4553,100.1353,29.02,51,32,1.5,TH,1704735898
524,sarh,9.1429,18.3923,27.95,32,0,0.0,TD,1704735898
525,magistral'nyy,56.1725,107.4458,-24.24,100,24,2.17,RU,1704735898
526,narrabri,-30.3167,149.7833,23.07,83,92,2.78,AU,1704735899
527,zheleznogorsk-ilimskiy,56.5768,104.1217,-27.57,98,45,1.79,RU,1704735899
528,novaya igirma,57.1334,103.9112,-28.09,99,59,0.91,RU,1704735899
529,baruun-urt,46.6806,113.2792,-22.72,91,10,1.19,MN,1704735900
530,la serena,-29.9078,-71.2542,19.73,72,20,7.72,CL,1704735900
531,novosergiyevka,52.0934,53.6528,-26.58,100,42,0.02,RU,1704735901
532,ladbergen,52.1333,7.75,-2.32,62,0,3.6,DE,1704735901
533,chos malal,-37.3781,-70.2709,29.1,8,0,7.11,AR,1704735901
534,luwingu,-10.2621,29.9271,17.77,97,45,1.0,ZM,1704735902
535,kamaishi,39.2667,141.8833,0.71,79,88,3.4,JP,1704735903
536,camocim,-2.9022,-40.8411,30.46,61,98,7.54,BR,1704735903
537,buka,40.8108,69.1986,7.62,81,52,0.24,UZ,1704735904
538,aginskoye,51.1,114.53,-21.04,96,5,2.33,RU,1704735905
539,horta,38.5333,-28.6333,16.8,79,40,7.15,PT,1704735905
540,strezhevoy,60.7333,77.5889,-13.91,97,100,1.34,RU,1704735906
541,shchuchyn,53.6014,24.7465,-15.18,94,5,1.74,BY,1704735906
542,bom jesus,-9.0744,-44.3586,31.74,51,100,0.33,BR,1704735907
543,kibre mengist,5.8833,38.9833,17.0,49,40,1.07,ET,1704735908
544,san fernando de apure,7.8878,-67.4724,36.0,26,58,4.33,VE,1704735908
545,usogorsk,63.4106,48.6872,-12.96,95,100,2.77,RU,1704735909
546,bojnurd,37.4747,57.329,4.97,60,0,2.06,IR,1704735909
547,lautoka,-17.6167,177.4667,23.92,88,40,2.57,FJ,1704735910
548,yamada,39.4667,141.95,-0.11,77,75,2.06,JP,1704735910
549,arno,60.1167,18.6333,-0.12,88,55,3.83,SE,1704735911
550,dowagiac,41.9842,-86.1086,2.13,82,100,4.82,US,1704735912
